Numero do medidor;Posicao do medidor lida;Nota de Leitura Atual;Foto do medidor
3171014785;15416;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011902974263_000.jpg
3230976880;10102;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000016952986589_000.jpg
3211144555;34887;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000014002961753_000.jpg
3205460828;2510;L101;PSP_EXTRATLEITIMPL_210526_0335_20000000009352960995_000.jpg
3171337444;9799;NA;NA
3170518615;35178;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012002950949_000.jpg
3241048771;7877;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000005752973419_000.jpg
3160986190;1153;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002902971937_000.jpg
3242720198;296;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002052985911_000.jpg
3171103001;10;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000002102976611_000.jpg
3171745739;66160;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000502962607_000.jpg
3171553880;5613;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013402974884_000.jpg
3242659146/3171768585;10524;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004152991239_000.jpg
3171642778;4252;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011352944881_000.jpg
3192113449;0;NA;NA
6251128195/3241052132;1133;L101;PSP_EXTRATLEITIMPL_210526_0335_20000000018952988097_000.jpg
3231049966;10162;T181;NA
3172014355;8962;M141;PSP_EXTRATLEITIMPL_210526_0335_20000000008752965762_000.jpg
3171776480;211733;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003502984794_000.jpg
3171250373;194078;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001102970522_000.jpg
3172234096;8605;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007802987203_000.jpg
3192462672;149699;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018802963938_000.jpg
3223305333;8261;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018902977748_000.jpg
3211283016;130795;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001652975803_000.jpg
3180015913;687661;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011902960776_000.jpg
3171844630;186929;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004002979263_000.jpg
3171351587;1729;NA;NA
3171801841;435473;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019752957968_000.jpg
3194014022;53370;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000005952985049_000.jpg
3170559290;11233;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010552966781_000.jpg
3172592332;16688;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001652995031_000.jpg
3231059112;14826;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000011002973612_000.jpg
3212620075;201961;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011202971737_000.jpg
3244214311;5251;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018152984056_000.jpg
3171257327;57755;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000012202970656_000.jpg
3200442082;21804;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000006452991114_000.jpg
3241561649;14632;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000007652969621_000.jpg
3171340186;6398;NA;NA
3244241807;5892;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018602984621_000.jpg
3244302130/3180416004;4274;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000002952982572_000.jpg
3180071368;19180;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005302985770_000.jpg
80161360;19515;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004203003000_000.jpg
3212577048;47730;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000009852980696_000.jpg
3171244110;29645;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015952945949_000.jpg
3203910095;101513;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000001202976600_000.jpg
3200713370;221;B111;PSP_EXTRATLEITIMPL_210526_0335_20000000013852979370_000.jpg
3180140475;6165;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000009152969867_000.jpg
3193295672;4252;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013402966955_000.jpg
3244225488;6140;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000013502954935_000.jpg
3220044091;3839;NA;NA
3212585040;212818;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000016603005015_000.jpg
3220075663;159905;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000009152982287_000.jpg
3203773870;19716;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000004902982637_000.jpg
3220483567;23569;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012352947993_001.jpg
3220240540;30889;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000007652961952_000.jpg
3231105939;24190;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000011352959469_000.jpg
71471942;3443;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016052977524_000.jpg
6251174570/3160417624;819;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018952967944_000.jpg
3212675775;3331;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005402988684_001.jpg
3241525448;9059;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000003352965644_000.jpg
3151953246;5924;NA;NA
3171722194;36378;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019452975879_000.jpg
3121774932;5010;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013852973664_000.jpg
3223304035;56501;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000000702952783_000.jpg
3211169981;20954;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000008452976006_000.jpg
3191119168;146646;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006352984416_000.jpg
3212469768;473184;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012202970657_000.jpg
3180806201;2091;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007252972870_000.jpg
3180146864;29589;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017652979949_000.jpg
3181002980;3023;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015302993344_000.jpg
3180994644;30529;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000011402964972_000.jpg
3180008763;11840;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015402972160_001.jpg
3241184985;2401;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016852987715_000.jpg
3201236028;19629;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000302964661_000.jpg
3180978452;5066;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003202985651_000.jpg
3244302857/3180756140;5957;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000010352959930_000.jpg
3221713213;4054;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005153008034_000.jpg
3180023096;24571;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005502981706_000.jpg
3181520883;27258;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010052977780_000.jpg
3220046329;8474;NA;NA
3181351330;1190;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009152965881_000.jpg
3181351259;3541;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000552951934_000.jpg
3180475345;24482;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015302982875_000.jpg
3181332807;346;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000001402994017_000.jpg
3181457855;10;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000014752960732_000.jpg
3220286516;52332;T181;NA
3181679696;7662;NA;NA
5256970491/3205656269;4205;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019002962901_000.jpg
3181240139;9;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000005852984278_000.jpg
3241654892;12708;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000008302968884_000.jpg
3180026761;68812;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001252973821_000.jpg
3181859937;8752;NA;NA
3243452731/3213898360;4561;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010552978304_000.jpg
3214164115;0;NA;NA
3171818680;14030;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000052977752_000.jpg
3220248312;13544;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000019702968782_000.jpg
3242348884/3180001076;13571;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000000802949870_000.jpg
3151536084;4080;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010602961748_000.jpg
3171855100;13569;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008402960738_000.jpg
3181051646;16353;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019002970729_000.jpg
3181641583;4906;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011302954871_000.jpg
3181203640;14318;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016402975144_000.jpg
3212537844;15871;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000000302970270_000.jpg
3181137460;407;B111;PSP_EXTRATLEITIMPL_210526_0335_20000000016202955886_000.jpg
3181204531;19028;NA;NA
6251134411/3181058071;3027;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009702950997_000.jpg
3204270430;3424;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000013752958854_000.jpg
3223431258;127;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019752964944_001.jpg
3160708360;10367;L101;PSP_EXTRATLEITIMPL_210526_0335_20000000002452972997_000.jpg
3241529079;13798;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000019352987731_000.jpg
3241544574;21141;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000004202997176_000.jpg
3221646559;9657;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003502985798_000.jpg
3193937828;9104;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002302983643_000.jpg
3180660525;172886;NA;NA
3203917570;41725;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000012152954885_000.jpg
3181928033;29535;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008352970926_000.jpg
3010168065;19097;T111;NA
3171195178;1714;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000552972184_000.jpg
3132016380;5183;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012052985066_000.jpg
3181059663;145555;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000552950926_000.jpg
3182111553;38783;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007952983166_000.jpg
3190200786;27832;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009052952870_000.jpg
3225161894;6026;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009902979367_000.jpg
3242360310;7673;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000001652971960_000.jpg
3200451740;23494;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000003852988019_000.jpg
3182402434;11282;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001952996056_000.jpg
3193262677;26500;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007952954968_000.jpg
3182067295;11191;NA;NA
6251510456/3182427577;321;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000000052968867_000.jpg
3182433038;904;NA;NA
3223322858;42884;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000014102959652_000.jpg
3244562549/3183399615;24;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014102962533_000.jpg
3192471175;65650;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011302967771_000.jpg
3182328900;2255;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017202973826_000.jpg
3183654763;23075;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019252981555_000.jpg
3183654755;17330;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014302960873_000.jpg
3232966270;18406;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005652965876_000.jpg
3220420212;47500;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019252974743_000.jpg
3191059300;94928;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009802946924_000.jpg
3220377350;12516;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014452959777_000.jpg
3193248259;67012;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012802965851_000.jpg
3212635765;31845;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014702960870_000.jpg
3230060885;5690;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001252968882_000.jpg
3201604647;81503;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005552983025_000.jpg
3182446423;31776;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018102982629_000.jpg
3183636250;151759;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010802965628_000.jpg
3190409979;28210;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000013352956906_000.jpg
3220050318;1035;NA;NA
3204263328;23235;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000003702991055_000.jpg
3242338480;5240;T181;NA
3190193160;191;NA;NA
3190454532;7537;NA;NA
3190388793;14532;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007402979263_000.jpg
3190379360;76111;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005602962392_000.jpg
3220244007;25890;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000013652979163_000.jpg
3211524617;153385;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006952972866_000.jpg
3190283878;3;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000016852993401_000.jpg
3200441809;35580;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000005252998755_000.jpg
3211494246;0;NA;NA
3180533701;4155;NA;NA
3190009768;2728;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019852972794_000.jpg
3211169620;10208;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000009702971002_000.jpg
3191018825;71397;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001452980813_000.jpg
3194020669;202394;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000002702965952_000.jpg
3152252470;0;NA;NA
3220348570;21528;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000010352963926_000.jpg
3242292730;2;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000011102957830_000.jpg
3191037404;25596;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010652945965_000.jpg
3182262322;4548;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017153001093_000.jpg
3231005454;8403;T181;NA
3190619469;6522;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015502960848_000.jpg
3182394407;6843;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001002961726_000.jpg
3244189791/3245179315/3244189791/3211548192;35380;NA;NA
3192166828;11100;NA;NA
3191058851;24643;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015952973197_000.jpg
3245073630/3245179668/3245073630/3191059963;60279;NA;NA
3244285022/3202427153;4637;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000016703002277_000.jpg
3241554502;14892;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000011452961799_000.jpg
3244729192;8678;NA;NA
6251491745/3192251035;438;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000007302967779_000.jpg
3201064111;180508;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015202961933_000.jpg
3223321185;775600;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000009302979046_000.jpg
3183067019;46272;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019752962939_000.jpg
5257237500/3182609365;1;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004052979943_000.jpg
3191754572;13101;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010952976000_000.jpg
6250639099/3231746608;11936;NA;NA
3190721565;1832;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000015152961964_000.jpg
3191079298;38267;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004402980542_000.jpg
3204607507;21673;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000014402972176_000.jpg
3183520279;1471;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005702988088_000.jpg
3191063987;4700;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016202957882_000.jpg
5257434259/3190174459;2002;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000017452989057_000.jpg
3180661025;91019;NA;NA
3191249924;10931;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019952989179_000.jpg
3211284640;38967;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000015952964744_000.jpg
3152961870;21975;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017552976995_000.jpg
3190792020;15529;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003952965832_000.jpg
3201945924;1775;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003552986375_000.jpg
3223281434;6545;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000017652984792_000.jpg
5257806350/3191959751;865;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011802969928_000.jpg
3191859684;27;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018302981381_000.jpg
3192180324;158191;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000012102976612_000.jpg
3140624356;28294;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015452951974_000.jpg
3190208370;1588;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001902983604_000.jpg
3180433146;7201;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014652964882_000.jpg
3191845420;1356;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016652999097_000.jpg
3231115942;32063;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000017852998002_000.jpg
3192680661;1140;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004302992096_000.jpg
3192898403;6042;NA;NA
3193220508;6701;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016152967578_000.jpg
3192552426;10284;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009052972180_000.jpg
3193265064;20226;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001152957866_000.jpg
3190848875;9451;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000009702970155_000.jpg
3223213846;119;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000018752968850_000.jpg
3193238954;216014;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008152959908_000.jpg
3193238962;190252;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008752953951_000.jpg
3223359735;16737;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000003052968946_000.jpg
3181695454;130785;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000802957924_000.jpg
3193764621;936;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000016002950912_000.jpg
6250638157/3193399303;46933;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016352948945_000.jpg
3192166739;32353;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000010202982053_000.jpg
3193240452;893371;NA;NA
3193262588;27525;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016703007041_000.jpg
3245170024/3193228886;165688;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014002960777_000.jpg
3192768747;0;T111;PSP_EXTRATLEITIMPL_210526_0335_20000000016752978737_000.jpg
3151134210;4199;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016352975427_000.jpg
3192410141;12102;NA;NA
3193422933;12745;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002202985020_000.jpg
3193284034;101878;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014452958841_000.jpg
6251611147/3192834782;200526;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000002966946_000.jpg
3193280314;50292;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001102947982_000.jpg
3192056062;15207;NA;NA
3193410374;33694;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014502968629_000.jpg
3200534050;5873;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008302976526_000.jpg
3192156849;8300;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018952975770_000.jpg
3212726809;14116;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000011052957883_000.jpg
3244234134/3200101439;4363;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000010302958960_000.jpg
3200404300;17445;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003552986376_000.jpg
3193303535;11822;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019752964945_000.jpg
3200250108;4601;NA;NA
3212730474;36667;T181;NA
3193954862;29205;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000019652972877_000.jpg
3200549570;1538;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013602956890_000.jpg
3193406687;4779;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004703007187_000.jpg
3193951600;14008;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007352990003_000.jpg
3211161859;21002;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000014652977277_000.jpg
3200849930;7749;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000652955931_000.jpg
3200822489;5853;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001552992069_000.jpg
3220278750;43000;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018652996381_000.jpg
3200896822;112;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000000852967570_000.jpg
3245115333/3192443074;5805;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000007102982185_000.jpg
3203419529;25639;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017402974970_000.jpg
3241054119;17273;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000012152970274_000.jpg
3202518361;2950;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003852985171_000.jpg
3201674785;5539;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000005702985295_000.jpg
3211123159;21154;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000002702976823_000.jpg
3244273253;4760;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000004402980544_000.jpg
3201627477;59172;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016552969665_000.jpg
3203582489;3844;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002052988808_002.jpg
5256983186/3202298825;4206;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013752980010_000.jpg
3201481340;91962;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014302977178_000.jpg
3202808920;0;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000018652977953_000.jpg
3225014530;1392;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000006402957985_000.jpg
3201653974;65241;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003752979041_000.jpg
3211569858;3663;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008202976385_000.jpg
3201632187;120365;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007452977474_000.jpg
6250630377/3230080444;7580;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000013952943978_000.jpg
3203908422;14452;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000019852971845_000.jpg
3200420925;603;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000013052959854_001.jpg
5256659451/3241481564;1693;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003902959925_000.jpg
3202971708;38992;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012902978013_000.jpg
3204915660;3301;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007852977604_000.jpg
3203023609;2195;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003552976892_000.jpg
3204408750;11472;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015752964683_000.jpg
3205650724;19;M141;NA
3205667430;3958;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000012702966758_000.jpg
6251136660/3212323160;0;T161;PSP_EXTRATLEITIMPL_210526_0335_20000000001702973552_000.jpg
3204893755;4583;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014652955973_000.jpg
3204872677;9030;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004102966894_000.jpg
3211429371;1;NA;NA
3210786464;1650;B111;PSP_EXTRATLEITIMPL_210526_0335_20000000015452951976_000.jpg
5257738932;244;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018752984174_000.jpg
3223308570;8144;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000002652987571_000.jpg
3212348103;25283;NA;NA
3201598167;15429;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000007102965885_000.jpg
3212380988;61750;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004002978374_000.jpg
3201503875;63075;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000016802976926_000.jpg
3210421296;0;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000003052977803_000.jpg
3212386757;6512;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015552949860_000.jpg
3210482023;18803;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000013452968865_000.jpg
3210733271;5203;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000018802973529_000.jpg
3242310534;6774;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000015052944848_000.jpg
3213652310;92439;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001552978822_000.jpg
3221834835;303094;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000017402994437_000.jpg
6251169681;0;T161;PSP_EXTRATLEITIMPL_210526_0335_20000000010952970387_000.jpg
3212939853;12706;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002652988419_000.jpg
3233024162;1531;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000011552975433_000.jpg
3210893821;5825;NA;NA
3212911010;34721;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000004252998417_000.jpg
3220440280;19125;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000006502979895_000.jpg
3242657224/3212599076;76073;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000001352970979_000.jpg
3200436767;19466;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000010552965825_000.jpg
3245186621/3213282980;4121;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000018652999205_000.jpg
6251501783/3213143998;301;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008652970928_000.jpg
3213557490;22272;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000008752953954_000.jpg
3192339315;0;NA;NA
3214292539;36021;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000014602980576_000.jpg
3211534604;446819;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000015002963564_000.jpg
3213685391;10724;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000014002965553_000.jpg
3245113012/3212640645;16122;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000016502964466_000.jpg
3242718142;6504;NA;PSP_EXTRATLEITIMPL_210526_0335_20000000002802982684_000.jpg
3213832440;1062;L131;PSP_EXTRATLEITIMPL_210526_0335_20000000019052988033_000.jpg
3213226206;12340;NA;NA
3221927299;4229;NA;NA
3223404471;22375;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000014102940904_000.jpg
3222735350;16314;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000002852986134_000.jpg
3222135353;116;P111;PSP_EXTRATLEITIMPL_210526_0335_20000000010502971605_000.jpg
3241052604;8461;NA;NA
3212309914;399778;T181;PSP_EXTRATLEITIMPL_210526_0335_20000000013702971629_000.jpg
3243426285;26499;NA;NA
3221655280;915;NA;NA
